4 500 0.600000 0 0.000000
4 500 0.600000 0 0.000000
4 500 0.600000 1 0.407352
4 500 0.600000 1 0.450496
4 500 0.600000 1 0.380192
4 500 0.600000 0 0.000000
4 500 0.600000 1 0.421172
4 500 0.600000 1 0.432520
4 500 0.600000 0 0.000000
4 500 0.600000 1 0.332888
4 500 0.600000 1 0.435884
4 500 0.600000 1 0.415504
4 500 0.600000 1 0.372868
4 500 0.600000 1 0.383968
4 500 0.600000 1 0.339612
4 500 0.600000 1 0.431496
4 500 0.600000 1 0.363920
4 500 0.600000 1 0.470796
