4 300 0.580000 0 0.000000
5 300 0.580000 0 0.000000
1 300 0.580500 0 0.000000
2 300 0.580500 0 0.000000
3 300 0.580500 0 0.000000
4 300 0.580500 0 0.000000
5 300 0.580500 0 0.000000
1 300 0.581000 0 0.000000
2 300 0.581000 0 0.000000
3 300 0.581000 0 0.000000
4 300 0.581000 0 0.000000
5 300 0.581000 0 0.000000
1 300 0.581500 0 0.000000
2 300 0.581500 0 0.000000
3 300 0.581500 0 0.000000
4 300 0.581500 0 0.000000
5 300 0.581500 0 0.000000
1 300 0.582000 0 0.000000
2 300 0.582000 0 0.000000
3 300 0.582000 0 0.000000
4 300 0.582000 0 0.000000
5 300 0.582000 0 0.000000
1 300 0.582500 0 0.000000
2 300 0.582500 0 0.000000
3 300 0.582500 0 0.000000
4 300 0.582500 0 0.000000
5 300 0.582500 0 0.000000
1 300 0.583000 0 0.000000
2 300 0.583000 0 0.000000
3 300 0.583000 0 0.000000
4 300 0.583000 0 0.000000
5 300 0.583000 0 0.000000
1 300 0.583500 0 0.000000
2 300 0.583500 0 0.000000
3 300 0.583500 0 0.000000
4 300 0.583500 0 0.000000
5 300 0.583500 0 0.000000
1 300 0.584000 0 0.000000
2 300 0.584000 0 0.000000
3 300 0.584000 0 0.000000
4 300 0.584000 0 0.000000
5 300 0.584000 1 0.236844
1 300 0.584500 0 0.000000
2 300 0.584500 0 0.000000
3 300 0.584500 0 0.000000
4 300 0.584500 0 0.000000
5 300 0.584500 1 0.239589
1 300 0.585000 0 0.000000
2 300 0.585000 0 0.000000
3 300 0.585000 0 0.000000
4 300 0.585000 0 0.000000
5 300 0.585000 1 0.240189
1 300 0.585500 0 0.000000
2 300 0.585500 0 0.000000
3 300 0.585500 0 0.000000
4 300 0.585500 0 0.000000
5 300 0.585500 1 0.248333
1 300 0.586000 0 0.000000
2 300 0.586000 0 0.000000
3 300 0.586000 0 0.000000
4 300 0.586000 0 0.000000
5 300 0.586000 1 0.249800
1 300 0.586500 0 0.000000
2 300 0.586500 0 0.000000
3 300 0.586500 0 0.000000
4 300 0.586500 0 0.000000
5 300 0.586500 1 0.251033
1 300 0.587000 0 0.000000
2 300 0.587000 1 0.326878
3 300 0.587000 0 0.000000
4 300 0.587000 0 0.000000
5 300 0.587000 1 0.251733
1 300 0.587500 0 0.000000
2 300 0.587500 1 0.333856
3 300 0.587500 0 0.000000
4 300 0.587500 0 0.000000
5 300 0.587500 1 0.251967
1 300 0.588000 0 0.000000
2 300 0.588000 1 0.339389
3 300 0.588000 0 0.000000
4 300 0.588000 0 0.000000
5 300 0.588000 1 0.252478
1 300 0.588500 0 0.000000
2 300 0.588500 1 0.342244
3 300 0.588500 0 0.000000
4 300 0.588500 0 0.000000
5 300 0.588500 1 0.259111
1 300 0.589000 0 0.000000
2 300 0.589000 1 0.342733
3 300 0.589000 0 0.000000
4 300 0.589000 0 0.000000
5 300 0.589000 1 0.263511
1 300 0.589500 0 0.000000
2 300 0.589500 1 0.370700
3 300 0.589500 0 0.000000
4 300 0.589500 0 0.000000
5 300 0.589500 1 0.263944
1 300 0.590000 0 0.000000
2 300 0.590000 1 0.372167
3 300 0.590000 0 0.000000
4 300 0.590000 0 0.000000
5 300 0.590000 1 0.301278
1 300 0.590500 0 0.000000
2 300 0.590500 1 0.373056
3 300 0.590500 0 0.000000
4 300 0.590500 0 0.000000
5 300 0.590500 1 0.301589
1 300 0.591000 0 0.000000
2 300 0.591000 1 0.374311
3 300 0.591000 0 0.000000
4 300 0.591000 0 0.000000
5 300 0.591000 1 0.320667
1 300 0.591500 1 0.322544
2 300 0.591500 1 0.380456
3 300 0.591500 0 0.000000
4 300 0.591500 0 0.000000
5 300 0.591500 1 0.323911
1 300 0.592000 1 0.337522
2 300 0.592000 1 0.381889
3 300 0.592000 0 0.000000
4 300 0.592000 0 0.000000
5 300 0.592000 1 0.324444
1 300 0.592500 1 0.349389
2 300 0.592500 1 0.383144
3 300 0.592500 1 0.361278
4 300 0.592500 0 0.000000
5 300 0.592500 1 0.324822
1 300 0.593000 1 0.370356
2 300 0.593000 1 0.386500
3 300 0.593000 1 0.361711
4 300 0.593000 0 0.000000
5 300 0.593000 1 0.325889
1 300 0.593500 1 0.372078
2 300 0.593500 1 0.386978
3 300 0.593500 1 0.364122
4 300 0.593500 0 0.000000
5 300 0.593500 1 0.326389
1 300 0.594000 1 0.377522
2 300 0.594000 1 0.388567
3 300 0.594000 1 0.366889
4 300 0.594000 0 0.000000
5 300 0.594000 1 0.329522
1 300 0.594500 1 0.379300
2 300 0.594500 1 0.389422
3 300 0.594500 1 0.367300
4 300 0.594500 0 0.000000
5 300 0.594500 1 0.332211
1 300 0.595000 1 0.380144
2 300 0.595000 1 0.389800
3 300 0.595000 1 0.412367
4 300 0.595000 0 0.000000
5 300 0.595000 1 0.332667
1 500 0.580000 0 0.000000
2 500 0.580000 0 0.000000
3 500 0.580000 0 0.000000
4 500 0.580000 0 0.000000
5 500 0.580000 0 0.000000
1 500 0.580500 0 0.000000
2 500 0.580500 0 0.000000
3 500 0.580500 0 0.000000
4 500 0.580500 0 0.000000
5 500 0.580500 0 0.000000
1 500 0.581000 0 0.000000
2 500 0.581000 0 0.000000
3 500 0.581000 0 0.000000
4 500 0.581000 0 0.000000
5 500 0.581000 0 0.000000
1 500 0.581500 0 0.000000
2 500 0.581500 0 0.000000
3 500 0.581500 0 0.000000
4 500 0.581500 0 0.000000
5 500 0.581500 0 0.000000
1 500 0.582000 0 0.000000
2 500 0.582000 0 0.000000
3 500 0.582000 0 0.000000
4 500 0.582000 0 0.000000
5 500 0.582000 0 0.000000
1 500 0.582500 0 0.000000
2 500 0.582500 0 0.000000
3 500 0.582500 0 0.000000
4 500 0.582500 0 0.000000
5 500 0.582500 0 0.000000
1 500 0.583000 0 0.000000
2 500 0.583000 0 0.000000
3 500 0.583000 0 0.000000
4 500 0.583000 0 0.000000
5 500 0.583000 0 0.000000
1 500 0.583500 0 0.000000
2 500 0.583500 0 0.000000
3 500 0.583500 0 0.000000
4 500 0.583500 0 0.000000
5 500 0.583500 0 0.000000
1 500 0.584000 0 0.000000
2 500 0.584000 0 0.000000
3 500 0.584000 0 0.000000
4 500 0.584000 0 0.000000
5 500 0.584000 0 0.000000
1 500 0.584500 0 0.000000
2 500 0.584500 0 0.000000
3 500 0.584500 0 0.000000
4 500 0.584500 0 0.000000
5 500 0.584500 0 0.000000
1 500 0.585000 0 0.000000
2 500 0.585000 0 0.000000
3 500 0.585000 0 0.000000
4 500 0.585000 0 0.000000
5 500 0.585000 0 0.000000
1 500 0.585500 0 0.000000
2 500 0.585500 0 0.000000
3 500 0.585500 0 0.000000
4 500 0.585500 0 0.000000
5 500 0.585500 0 0.000000
1 500 0.586000 0 0.000000
2 500 0.586000 0 0.000000
3 500 0.586000 0 0.000000
4 500 0.586000 0 0.000000
5 500 0.586000 1 0.245392
1 500 0.586500 0 0.000000
2 500 0.586500 0 0.000000
3 500 0.586500 0 0.000000
4 500 0.586500 0 0.000000
5 500 0.586500 1 0.246576
1 500 0.587000 0 0.000000
2 500 0.587000 0 0.000000
3 500 0.587000 0 0.000000
4 500 0.587000 0 0.000000
5 500 0.587000 1 0.247944
1 500 0.587500 0 0.000000
2 500 0.587500 0 0.000000
3 500 0.587500 0 0.000000
4 500 0.587500 0 0.000000
5 500 0.587500 1 0.248628
1 500 0.588000 0 0.000000
2 500 0.588000 0 0.000000
3 500 0.588000 0 0.000000
4 500 0.588000 0 0.000000
5 500 0.588000 1 0.271188
1 500 0.588500 0 0.000000
2 500 0.588500 0 0.000000
3 500 0.588500 0 0.000000
4 500 0.588500 0 0.000000
5 500 0.588500 1 0.271704
1 500 0.589000 0 0.000000
2 500 0.589000 0 0.000000
3 500 0.589000 0 0.000000
4 500 0.589000 0 0.000000
5 500 0.589000 1 0.274228
1 500 0.589500 0 0.000000
2 500 0.589500 0 0.000000
3 500 0.589500 0 0.000000
4 500 0.589500 0 0.000000
5 500 0.589500 1 0.274968
1 500 0.590000 0 0.000000
2 500 0.590000 0 0.000000
3 500 0.590000 0 0.000000
4 500 0.590000 0 0.000000
5 500 0.590000 1 0.286612
1 500 0.590500 0 0.000000
2 500 0.590500 0 0.000000
3 500 0.590500 0 0.000000
4 500 0.590500 0 0.000000
5 500 0.590500 1 0.288676
1 500 0.591000 0 0.000000
2 500 0.591000 0 0.000000
3 500 0.591000 0 0.000000
4 500 0.591000 0 0.000000
5 500 0.591000 1 0.289080
1 500 0.591500 0 0.000000
2 500 0.591500 0 0.000000
3 500 0.591500 0 0.000000
4 500 0.591500 0 0.000000
5 500 0.591500 1 0.290136
1 500 0.592000 0 0.000000
2 500 0.592000 0 0.000000
3 500 0.592000 0 0.000000
4 500 0.592000 0 0.000000
5 500 0.592000 1 0.291012
1 500 0.592500 0 0.000000
2 500 0.592500 0 0.000000
3 500 0.592500 0 0.000000
4 500 0.592500 0 0.000000
5 500 0.592500 1 0.293292
1 500 0.593000 0 0.000000
2 500 0.593000 0 0.000000
3 500 0.593000 0 0.000000
4 500 0.593000 0 0.000000
5 500 0.593000 1 0.294752
1 500 0.593500 0 0.000000
2 500 0.593500 0 0.000000
3 500 0.593500 0 0.000000
4 500 0.593500 0 0.000000
5 500 0.593500 1 0.296632
1 500 0.594000 1 0.295072
2 500 0.594000 0 0.000000
3 500 0.594000 0 0.000000
4 500 0.594000 0 0.000000
5 500 0.594000 1 0.297220
1 500 0.594500 1 0.296176
2 500 0.594500 0 0.000000
3 500 0.594500 0 0.000000
4 500 0.594500 0 0.000000
5 500 0.594500 1 0.298340
1 500 0.595000 1 0.335416
2 500 0.595000 1 0.314640
3 500 0.595000 1 0.253104
4 500 0.595000 0 0.000000
5 500 0.595000 1 0.298988
1 700 0.580000 0 0.000000
2 700 0.580000 0 0.000000
3 700 0.580000 0 0.000000
4 700 0.580000 0 0.000000
5 700 0.580000 0 0.000000
1 700 0.580500 0 0.000000
2 700 0.580500 0 0.000000
3 700 0.580500 0 0.000000
4 700 0.580500 0 0.000000
5 700 0.580500 0 0.000000
1 700 0.581000 0 0.000000
2 700 0.581000 0 0.000000
3 700 0.581000 0 0.000000
4 700 0.581000 0 0.000000
5 700 0.581000 0 0.000000
1 700 0.581500 0 0.000000
2 700 0.581500 0 0.000000
3 700 0.581500 0 0.000000
4 700 0.581500 0 0.000000
5 700 0.581500 0 0.000000
1 700 0.582000 0 0.000000
2 700 0.582000 0 0.000000
3 700 0.582000 0 0.000000
4 700 0.582000 0 0.000000
5 700 0.582000 0 0.000000
1 700 0.582500 0 0.000000
2 700 0.582500 0 0.000000
3 700 0.582500 0 0.000000
4 700 0.582500 0 0.000000
5 700 0.582500 0 0.000000
1 700 0.583000 0 0.000000
2 700 0.583000 0 0.000000
3 700 0.583000 0 0.000000
4 700 0.583000 0 0.000000
5 700 0.583000 0 0.000000
1 700 0.583500 0 0.000000
2 700 0.583500 0 0.000000
3 700 0.583500 0 0.000000
4 700 0.583500 0 0.000000
5 700 0.583500 0 0.000000
1 700 0.584000 0 0.000000
2 700 0.584000 0 0.000000
3 700 0.584000 0 0.000000
4 700 0.584000 0 0.000000
5 700 0.584000 0 0.000000
1 700 0.584500 0 0.000000
2 700 0.584500 0 0.000000
3 700 0.584500 0 0.000000
4 700 0.584500 0 0.000000
5 700 0.584500 0 0.000000
1 700 0.585000 0 0.000000
2 700 0.585000 0 0.000000
3 700 0.585000 0 0.000000
4 700 0.585000 0 0.000000
5 700 0.585000 0 0.000000
1 700 0.585500 0 0.000000
2 700 0.585500 0 0.000000
3 700 0.585500 0 0.000000
4 700 0.585500 0 0.000000
5 700 0.585500 0 0.000000
1 700 0.586000 0 0.000000
2 700 0.586000 0 0.000000
3 700 0.586000 0 0.000000
4 700 0.586000 0 0.000000
5 700 0.586000 0 0.000000
1 700 0.586500 0 0.000000
2 700 0.586500 0 0.000000
3 700 0.586500 0 0.000000
4 700 0.586500 0 0.000000
5 700 0.586500 0 0.000000
1 700 0.587000 0 0.000000
2 700 0.587000 0 0.000000
3 700 0.587000 0 0.000000
4 700 0.587000 0 0.000000
5 700 0.587000 0 0.000000
1 700 0.587500 0 0.000000
2 700 0.587500 0 0.000000
3 700 0.587500 0 0.000000
4 700 0.587500 0 0.000000
5 700 0.587500 0 0.000000
1 700 0.588000 0 0.000000
2 700 0.588000 0 0.000000
3 700 0.588000 0 0.000000
4 700 0.588000 0 0.000000
5 700 0.588000 0 0.000000
1 700 0.588500 0 0.000000
2 700 0.588500 0 0.000000
3 700 0.588500 0 0.000000
4 700 0.588500 0 0.000000
5 700 0.588500 0 0.000000
1 700 0.589000 0 0.000000
2 700 0.589000 1 0.235594
3 700 0.589000 0 0.000000
4 700 0.589000 0 0.000000
5 700 0.589000 0 0.000000
1 700 0.589500 0 0.000000
2 700 0.589500 1 0.240712
3 700 0.589500 0 0.000000
4 700 0.589500 0 0.000000
5 700 0.589500 0 0.000000
1 700 0.590000 0 0.000000
2 700 0.590000 1 0.241888
3 700 0.590000 0 0.000000
4 700 0.590000 0 0.000000
5 700 0.590000 0 0.000000
1 700 0.590500 0 0.000000
2 700 0.590500 1 0.253718
3 700 0.590500 0 0.000000
4 700 0.590500 0 0.000000
5 700 0.590500 0 0.000000
1 700 0.591000 0 0.000000
2 700 0.591000 1 0.258227
3 700 0.591000 0 0.000000
4 700 0.591000 0 0.000000
5 700 0.591000 0 0.000000
1 700 0.591500 0 0.000000
2 700 0.591500 1 0.374892
3 700 0.591500 0 0.000000
4 700 0.591500 0 0.000000
5 700 0.591500 0 0.000000
1 700 0.592000 0 0.000000
2 700 0.592000 1 0.376935
3 700 0.592000 0 0.000000
4 700 0.592000 0 0.000000
5 700 0.592000 0 0.000000
1 700 0.592500 0 0.000000
2 700 0.592500 1 0.381700
3 700 0.592500 0 0.000000
4 700 0.592500 0 0.000000
5 700 0.592500 0 0.000000
1 700 0.593000 0 0.000000
2 700 0.593000 1 0.382596
3 700 0.593000 0 0.000000
4 700 0.593000 0 0.000000
5 700 0.593000 0 0.000000
1 700 0.593500 0 0.000000
2 700 0.593500 1 0.385355
3 700 0.593500 0 0.000000
4 700 0.593500 0 0.000000
5 700 0.593500 0 0.000000
1 700 0.594000 1 0.249112
2 700 0.594000 1 0.387400
3 700 0.594000 0 0.000000
4 700 0.594000 0 0.000000
5 700 0.594000 0 0.000000
1 700 0.594500 1 0.278204
2 700 0.594500 1 0.390624
3 700 0.594500 0 0.000000
4 700 0.594500 0 0.000000
5 700 0.594500 0 0.000000
1 700 0.595000 1 0.278941
2 700 0.595000 1 0.398171
3 700 0.595000 0 0.000000
4 700 0.595000 0 0.000000
5 700 0.595000 0 0.000000
